,bids_id,condition,hypnosis_depth,procedure,description,session,Visual_lh_delta,Visual_lh_theta,Visual_lh_alpha,Visual_lh_beta,Visual_lh_gamma,Visual_rh_delta,Visual_rh_theta,Visual_rh_alpha,Visual_rh_beta,Visual_rh_gamma,Somatomotor_lh_delta,Somatomotor_lh_theta,Somatomotor_lh_alpha,Somatomotor_lh_beta,Somatomotor_lh_gamma,Somatomotor_rh_delta,Somatomotor_rh_theta,Somatomotor_rh_alpha,Somatomotor_rh_beta,Somatomotor_rh_gamma,DorsalAttention_lh_delta,DorsalAttention_lh_theta,DorsalAttention_lh_alpha,DorsalAttention_lh_beta,DorsalAttention_lh_gamma,DorsalAttention_rh_delta,DorsalAttention_rh_theta,DorsalAttention_rh_alpha,DorsalAttention_rh_beta,DorsalAttention_rh_gamma,VentralAttention_lh_delta,VentralAttention_lh_theta,VentralAttention_lh_alpha,VentralAttention_lh_beta,VentralAttention_lh_gamma,VentralAttention_rh_delta,VentralAttention_rh_theta,VentralAttention_rh_alpha,VentralAttention_rh_beta,VentralAttention_rh_gamma,Limbic_lh_delta,Limbic_lh_theta,Limbic_lh_alpha,Limbic_lh_beta,Limbic_lh_gamma,Limbic_rh_delta,Limbic_rh_theta,Limbic_rh_alpha,Limbic_rh_beta,Limbic_rh_gamma,Frontoparietal_lh_delta,Frontoparietal_lh_theta,Frontoparietal_lh_alpha,Frontoparietal_lh_beta,Frontoparietal_lh_gamma,Frontoparietal_rh_delta,Frontoparietal_rh_theta,Frontoparietal_rh_alpha,Frontoparietal_rh_beta,Frontoparietal_rh_gamma,Default_lh_delta,Default_lh_theta,Default_lh_alpha,Default_lh_beta,Default_lh_gamma,Default_rh_delta,Default_rh_theta,Default_rh_alpha,Default_rh_beta,Default_rh_gamma,Medial_Wall_lh_delta,Medial_Wall_lh_theta,Medial_Wall_lh_alpha,Medial_Wall_lh_beta,Medial_Wall_lh_gamma,Medial_Wall_rh_delta,Medial_Wall_rh_theta,Medial_Wall_rh_alpha,Medial_Wall_rh_beta,Medial_Wall_rh_gamma
163,41,experience4,0.0,embedded,control,4,1.7352686203362008e-25,1.1168669086578307e-25,7.445934134900428e-26,4.792743897666342e-26,3.2597441553648883e-26,1.8717491724208852e-25,1.1878203159884709e-25,7.818105202322751e-26,4.7212998553448556e-26,3.208380125528864e-26,3.115032088219946e-26,2.1789256022767224e-26,1.86320060452342e-26,1.0160678553883632e-26,6.184286101103709e-27,3.974115937467021e-26,2.870245220441957e-26,2.9328891971079497e-26,1.300449742769709e-26,5.425541099011687e-27,1.836137739564716e-25,1.1807179849681626e-25,9.673371053881864e-26,5.470426036435714e-26,3.152690151006989e-26,1.1437617228859288e-25,7.192012732325246e-26,6.082514203028739e-26,3.2603306744376237e-26,2.059615754794336e-26,1.3761311281431268e-25,8.106256836155814e-26,6.179709822335668e-26,3.3857379268005287e-26,2.2824029459341627e-26,3.1108484527681187e-25,1.8840923821219601e-25,1.2334420223833903e-25,6.923550426702159e-26,4.301190596334786e-26,5.743230632408099e-25,3.392845650152379e-25,1.9865988266128816e-25,1.3622619949761755e-25,9.755822217886616e-26,4.460244229739341e-25,2.7476858525645547e-25,1.567948928067844e-25,8.993908106774307e-26,5.736614857805101e-26,1.6126199539000665e-25,1.0559453923503954e-25,7.773812878797224e-26,5.478571237723179e-26,4.249588696092038e-26,3.286895036017565e-25,2.0689486430390136e-25,1.2600036104826067e-25,8.595939695554845e-26,5.557517085340113e-26,1.4317352216234966e-25,8.232427605157745e-26,6.233669791757439e-26,3.666913851844782e-26,2.4089081729232318e-26,1.2797567434297626e-25,8.61162314075505e-26,6.580289200690066e-26,3.796244054176008e-26,2.18325231658908e-26,2.109951399111008e-24,1.3874432117982362e-24,8.061372212531834e-25,4.650272168340428e-25,2.932462903524293e-25,1.6794306784110374e-24,1.123412455478277e-24,6.681362484086585e-25,3.777607527637676e-25,2.3322845372653387e-25
164,42,experience1,10.0,whitenoise,hypnosis,1,2.791189457301478e-26,2.034173505620065e-26,1.957223371098544e-26,1.3181867793711566e-26,9.24634509180046e-27,3.398604670884735e-26,2.5060408238655863e-26,2.453434050952413e-26,1.552865170439214e-26,1.0384990724156696e-26,1.3313165229823134e-26,8.737733613608134e-27,7.946496767887336e-27,6.64100389066283e-27,4.884523285914146e-27,1.4720343230460375e-26,1.211925767108169e-26,1.142296719420294e-26,7.041847533286649e-27,4.336045849606472e-27,4.751876631401299e-26,3.635069672535057e-26,3.496500652360378e-26,2.017413482432344e-26,1.276048919324858e-26,8.764712119171647e-26,6.197502395181592e-26,6.131419540614253e-26,4.054934516344806e-26,2.5514022032664966e-26,5.952215794525056e-26,3.0218881747441825e-26,2.57994443502872e-26,2.6323220688538837e-26,2.1664349350440483e-26,7.879441721219329e-26,5.698704180408842e-26,5.0459642475310636e-26,3.157011132695006e-26,1.8211247137194727e-26,3.5787879137710766e-25,1.7184331016319536e-25,1.4782516134959366e-25,1.6085607018158863e-25,1.3030596607532183e-25,2.0599869504006264e-25,1.2553805249089209e-25,1.0933116006836803e-25,8.126190639922518e-26,5.614557689645855e-26,2.570361410299008e-25,1.1884394992338075e-25,1.044576435616315e-25,1.1539976517697292e-25,9.373833399769186e-26,1.9041133072652583e-25,9.639318209435884e-26,8.375056083542167e-26,8.240187043570567e-26,6.147727182157211e-26,7.487686246380983e-26,4.722516644031385e-26,4.504587779901761e-26,3.612041910454275e-26,2.917028910781972e-26,3.639555216528844e-25,1.793024343578864e-25,1.537082914790706e-25,1.603048145101743e-25,1.2718503515852771e-25,1.0215399960261494e-24,6.292275960811028e-25,5.574977039208992e-25,4.333194734617321e-25,3.0308568497240107e-25,8.611792580562717e-25,5.8681032457529345e-25,5.107047657233345e-25,3.4356052260134927e-25,2.148661542173356e-25
165,42,experience2,5.0,relaxation,hypnosis,2,1.6450602704644574e-25,3.667975694612584e-26,3.512099818725314e-26,2.2600859730553155e-26,1.7605578305579164e-26,3.5935551988829227e-25,5.408640922439417e-26,4.760064730329565e-26,3.565335034677546e-26,2.980120849401551e-26,1.0795888824451306e-25,1.8288974186433896e-26,1.478371525690494e-26,1.261264395849487e-26,1.093750033572914e-26,1.2944806340526302e-25,2.3548092583006544e-26,2.637017975922032e-26,1.4084920554359634e-26,1.1433732162433208e-26,4.0123497830107776e-25,8.521641609954195e-26,7.940674152696249e-26,3.968819485082356e-26,3.135188077736174e-26,1.2441200245293921e-24,1.819990580487235e-25,1.7052783253365489e-25,1.0898416588093237e-25,9.676321447958452e-26,5.937601363351879e-25,9.288340696844601e-26,7.280550021516428e-26,5.894204176478939e-26,4.82731529774051e-26,1.1657534635073618e-24,1.6669223392520533e-25,1.2411762493904502e-25,9.746425692055744e-26,9.193032056915218e-26,2.968444659571624e-24,4.190077112108125e-25,3.0770147124935315e-25,3.0566118776287046e-25,2.5144035976955044e-25,2.8835232131103278e-24,3.567979405527988e-25,2.6959830276399453e-25,2.475872016427025e-25,2.2035469302514166e-25,1.6323189845520666e-24,2.2388506289398827e-25,1.734027725824464e-25,1.781521702618616e-25,1.4818789971204725e-25,7.220148238890823e-25,1.1760033196873846e-25,1.1148033185199684e-25,8.579392306142984e-26,7.764075424834512e-26,9.515900341362192e-25,1.3335567761932383e-25,1.0263293002656344e-25,9.886925027012352e-26,8.030813825510895e-26,5.196838358552684e-25,1.4674818504031909e-25,1.1464591832005186e-25,8.198686245045245e-26,6.281971310288887e-26,1.5501667992303226e-23,1.9071073163014206e-24,1.4578617059169555e-24,1.4002272114449598e-24,1.2315272098609208e-24,1.152943312651702e-23,1.3547979978994227e-24,1.0678443576840098e-24,1.0057388080967859e-24,8.91753463758661e-25
166,42,experience3,1.0,confusion,control,3,4.382052894715851e-24,4.402397142779124e-25,2.0344541201733405e-25,1.4841485039555292e-25,1.1937847495111654e-25,4.503145909590543e-24,4.416897371948697e-25,1.9650794594938e-25,1.3780166042533003e-25,1.178458986427894e-25,4.5663268124199975e-25,5.993527783532082e-26,3.353484088483556e-26,2.070964959406841e-26,1.9554898567961808e-26,9.054420054923106e-25,9.945886501440708e-26,4.781925386784535e-26,3.43537396943254e-26,2.706738985686731e-26,4.472333303999439e-24,4.13833534448888e-25,1.7292874191147392e-25,1.0825055528701007e-25,8.998855008472852e-26,1.4595281167368136e-23,1.3493603427100818e-24,4.9309824867944775e-25,2.979005498393768e-25,2.7267858687592847e-25,4.474713767419932e-24,4.432333716392444e-25,1.6866711944586212e-25,1.086304151487958e-25,1.0025449731373268e-25,1.945689427881288e-23,1.9183609113638724e-24,7.796624424046435e-25,5.3053040157497885e-25,4.54713954834461e-25,3.493241215316053e-23,3.1731410710453512e-24,1.063521991412667e-24,6.639368598792701e-25,6.451965743925599e-25,2.416980319377507e-23,2.2457923946062563e-24,8.654348953303458e-25,5.710896426388116e-25,5.105890356816282e-25,1.147214391754184e-23,1.2497055704968912e-24,5.610857939957216e-25,3.3510025238715864e-25,3.522509899051592e-25,3.5159414429910743e-23,3.344918589378733e-24,1.1990696468555364e-24,7.703867308177227e-25,7.04949774300764e-25,1.406338188279905e-24,2.5304097163857734e-25,1.7224550450856026e-25,1.048271295857977e-25,8.559825621285752e-26,9.290942834782405e-24,1.1478291235855194e-24,5.668425711257354e-25,3.374012518031969e-25,3.5226976826944955e-25,1.0607517038058114e-22,9.762108224694225e-24,3.37308736566264e-24,2.1722963061095753e-24,2.047382686415854e-24,7.926830124872199e-23,7.357131912119665e-24,2.693772931041612e-24,1.7859058494645433e-24,1.6294097658878118e-24
167,42,experience4,0.0,embedded,control,4,8.947310200704236e-25,4.961630265816154e-25,3.5881573811555667e-25,1.5455684954519087e-25,1.1338456438338839e-25,9.592873832303542e-25,4.6987474355748075e-25,3.343288257355767e-25,1.4609732722441201e-25,1.1193426172928733e-25,1.594979466372425e-25,3.801732654856835e-26,2.0262506004169744e-26,1.3835602051282426e-26,1.7780178004562355e-26,1.9843834184737629e-25,9.382628379873224e-26,6.705124158355215e-26,3.084185912473566e-26,2.3898025093095454e-26,8.933055214973091e-25,3.552725247907485e-25,2.2451219586791595e-25,9.948953228460744e-26,9.445625510879112e-26,3.0562535017196486e-24,1.0620587320304171e-24,6.290883299809219e-25,2.9268545378941045e-25,2.941168831536702e-25,9.802591840930904e-25,2.6522011552918764e-25,1.3383503406220638e-25,7.915023371532527e-26,9.0865855259119e-26,3.982006521617669e-24,1.841948907874888e-24,1.2481888921983522e-24,5.341889491814986e-25,4.4390772811428535e-25,6.876959440718643e-24,2.032340583215316e-24,1.0333256438771747e-24,5.6882114406174925e-25,6.365845026029966e-25,4.998352496770916e-24,2.0041142915612774e-24,1.28162542344222e-24,5.853216776571797e-25,5.021333386793096e-25,3.2100311908233552e-24,6.181637283318509e-25,2.688898131096281e-25,2.0534906347092969e-25,2.875396993908538e-25,6.4980831744741954e-24,2.972298403836443e-24,1.9825849576242172e-24,8.40683984163732e-25,7.133716388021069e-25,7.0913493179738225e-25,1.5448813834540906e-25,1.0196660534549758e-25,5.903992768072474e-26,7.064427978114156e-26,2.4414981116485687e-24,5.521808340635172e-25,2.784240395898698e-25,1.9704910762275558e-25,2.476735396276399e-25,2.260490638263122e-23,7.46212301786364e-24,4.102566269959488e-24,2.05357834547672e-24,2.1085607002505725e-24,1.6607474421166394e-23,6.227561142910027e-24,3.784293656606813e-24,1.7630855156346986e-24,1.6104312051753628e-24
168,43,experience1,5.0,embedded,control,1,7.365335159634857e-26,2.7816313516730624e-26,4.0499367166272044e-26,2.1686141255290375e-26,1.5689437136321874e-26,3.195492825633547e-25,7.013546369585375e-26,7.205986873606247e-26,4.291087678786667e-26,3.181859089779716e-26,2.2577378704290428e-25,7.128605049916171e-26,6.956393751317365e-26,4.610825709450343e-26,3.495702845466194e-26,3.2954886590183085e-25,6.652773069253395e-26,5.8792032710992e-26,3.8828407680366607e-26,2.7536771732756353e-26,2.812642850227843e-25,9.069513977069954e-26,8.8268795504549e-26,6.397703364621523e-26,5.434022006367362e-26,6.0380426785869215e-25,1.1875008441260922e-25,9.727062125583556e-26,6.698462733941158e-26,5.042683320911082e-26,9.65167946410306e-25,2.574473427833383e-25,2.410251391526361e-25,1.589859695649609e-25,1.16689929685752e-25,1.7724131850368982e-24,3.433447518456925e-25,2.621141058371795e-25,1.9014103498649372e-25,1.5209770424976989e-25,3.4780987377298185e-24,6.669524388019481e-25,5.191560679667512e-25,3.4528759518588324e-25,2.7337377589584765e-25,3.8872161302657214e-24,7.328030946664959e-25,5.352573103265426e-25,3.8848358971687934e-25,3.212774389585001e-25,1.3825775431274507e-24,2.9421677178417405e-25,2.49991071333668e-25,1.5653741098340255e-25,1.199379188778162e-25,2.571158981511254e-24,4.745982281970317e-25,3.4925037497070123e-25,2.5138974902087825e-25,2.0202105711044296e-25,3.941847224277225e-25,1.0259827438049878e-25,9.978237676763784e-26,6.365544129212242e-26,4.575836529979123e-26,4.2316919405032927e-26,1.8698094692827552e-26,1.9130561458701328e-26,1.2773706493525362e-26,1.0148909471043675e-26,1.8621797876222226e-23,3.455264634197803e-24,2.5275211884276796e-24,1.7619485905505063e-24,1.4134716986680188e-24,2.2175157415690205e-23,4.127144014289975e-24,2.9675190157402143e-24,2.1012313733245296e-24,1.6770747261677068e-24
169,43,experience2,9.0,confusion,hypnosis,2,1.021735373052926e-25,4.2009919670911685e-26,4.302567375812012e-26,2.918242218315799e-26,2.393608463932909e-26,9.73492169185496e-26,2.808939066586019e-26,2.341512243250699e-26,1.598584391100223e-26,1.4106553686480088e-26,4.363005071885137e-26,2.326598392265333e-26,2.319688310418591e-26,1.697808271785109e-26,1.0267066027306376e-26,7.417697734718474e-26,2.1613890419399464e-26,1.9114241034337583e-26,1.3250790223756838e-26,1.1423321618594583e-26,4.3845016644217275e-25,1.6413180434305983e-25,1.4427431195035698e-25,1.053619053554605e-25,9.781704704759172e-26,1.4166406545677549e-25,3.627501789392283e-26,3.032378548482008e-26,2.1694019158774475e-26,2.022254673769156e-26,2.3464920864183502e-25,1.2299646134603916e-25,1.2236246540248652e-25,8.673235511470923e-26,6.433595590048325e-26,7.153759826996575e-25,2.081534828624552e-25,1.709047860938357e-25,1.2223699620910482e-25,1.137321321092329e-25,7.15456563570826e-25,2.1346448103645687e-25,1.8187646254899853e-25,1.3318423341680014e-25,1.2420563941161103e-25,1.1884231038558883e-24,3.2241659764503943e-25,2.4489784772591265e-25,1.769271764408665e-25,1.728922447863358e-25,8.350256153705523e-26,5.225235878378183e-26,5.492518095143235e-26,3.6886525107143536e-26,2.1926596501852647e-26,6.14881876518289e-25,1.7129933643051159e-25,1.3622930807509924e-25,9.686174284261834e-26,9.07480604783988e-26,1.1621409404443308e-25,5.186026542330487e-26,5.245639250838721e-26,3.714082177153304e-26,2.828042193098865e-26,2.3200718806182306e-26,1.242389192525198e-26,1.2916853215426688e-26,8.539277350077872e-27,5.5850465171526445e-27,3.431202471166239e-24,9.357020850357107e-25,7.5308108218063885e-25,5.423064562891917e-25,5.0376063252357305e-25,4.4938554634415985e-24,1.1934609268345503e-24,9.532357543841611e-25,6.749840858060317e-25,6.243380946082607e-25
170,43,experience3,2.0,relaxation,control,3,7.427279856319612e-26,3.186175382441048e-26,3.493608667108419e-26,2.4613837685415783e-26,1.5394523549979798e-26,4.774708641823986e-26,2.3474108107274683e-26,2.2467008314049896e-26,1.5365493519773663e-26,1.0575622758533462e-26,3.916782729748133e-26,2.036831645126535e-26,2.246187492988094e-26,1.5879193146704108e-26,9.672292253950258e-27,3.625566864826164e-26,1.6610417558079515e-26,1.5088816878460928e-26,1.1713831914600422e-26,8.795254834358652e-27,3.151367057059341e-25,1.133663678714369e-25,1.196717870302634e-25,8.85904234216683e-26,6.302691580450955e-26,5.887477916952745e-26,2.951119854743858e-26,2.7825072963284985e-26,2.0354440341168343e-26,1.509022233198457e-26,2.7067356655466327e-25,1.0253838281725852e-25,1.1301183081819432e-25,8.033104334893877e-26,5.24015808951251e-26,3.7227279194670414e-25,1.4884807159091993e-25,1.314110927295431e-25,1.0166301323312608e-25,7.804929112238519e-26,4.741309165129694e-25,1.571734578557847e-25,1.381590892974882e-25,1.061224120730603e-25,7.989713007862763e-26,5.4885314182327745e-25,2.092288400063996e-25,1.745681430363486e-25,1.3754479446101728e-25,1.098098968966075e-25,1.104683981217398e-25,5.0573141645208797e-26,5.361471926841646e-26,3.565033932844537e-26,2.110556822015192e-26,2.844113272720377e-25,1.141151869972014e-25,9.975209497589394e-26,7.73514315831025e-26,6.036757047028037e-26,1.4070974557713612e-25,4.772219189274144e-26,5.043867729200232e-26,3.4474600654691667e-26,2.290995311160908e-26,1.7585427868723713e-26,1.2216827342723044e-26,1.323844451914305e-26,8.871227975657407e-27,5.6976392287931714e-27,1.7480098482775438e-24,6.3286413332886e-25,5.4655919534697405e-25,4.160120463625206e-25,3.180430635475192e-25,1.9802393730585253e-24,7.641891366803448e-25,6.520629353854539e-25,5.050781112151906e-25,3.998924779313284e-25
171,43,experience4,10.0,whitenoise,hypnosis,4,3.879707030572668e-26,2.0418296466307812e-26,2.3896975557509014e-26,1.5276850692714355e-26,9.488841916569367e-27,5.157603913129271e-26,2.0257635965510598e-26,2.1391812810947043e-26,1.387861609563769e-26,8.858786929488499e-27,1.3738618041285042e-26,9.822094648363868e-27,1.139052756284915e-26,8.147325253624444e-27,5.002759006942422e-27,4.2309235242318957e-26,1.5430818019897767e-26,1.4143379327718758e-26,9.462716159471223e-27,5.8791708699674935e-27,1.3332869191216838e-25,5.481433884671904e-26,5.34932681256329e-26,3.7570556778482177e-26,2.3210689924835364e-26,7.812313365876206e-26,2.794667834810731e-26,2.728603950939405e-26,1.7957015046816996e-26,1.0687172407406444e-26,3.8207672439538737e-26,2.6799172794604115e-26,2.97640603022934e-26,2.141006260829276e-26,1.3689371631841335e-26,3.3986657943945477e-25,1.2110098282684556e-25,9.956957339037096e-26,7.298434369835644e-26,4.52195274687801e-26,3.488770876057383e-25,1.145743623759094e-25,9.025522541278468e-26,6.681784302173066e-26,4.4255932020344414e-26,5.9565275020663915e-25,1.8830792583152733e-25,1.452287779075463e-25,1.081607575001637e-25,6.993389946694858e-26,4.380377366459568e-26,2.636939164809482e-26,3.045697922776247e-26,2.000416369167578e-26,1.325321578056887e-26,3.30055586547435e-25,1.074632444753448e-25,8.453218460705634e-26,6.210590434885323e-26,4.060395477206324e-26,2.473392517419356e-26,1.5706069129268006e-26,1.7566526631950885e-26,1.2652304441959031e-26,8.418292875478796e-27,1.9367777433278e-26,1.3268570839719707e-26,1.5056624261627015e-26,9.211331473950947e-27,5.3769357927475274e-27,1.912990144120945e-24,6.275798547620149e-25,5.292275541351809e-25,3.779931425442564e-25,2.46461217170273e-25,2.569433407434863e-24,8.268821917240827e-25,6.740519002310301e-25,4.8505777272559885e-25,3.1540588060204173e-25
172,44,experience1,5.0,embedded,hypnosis,1,5.97978401380587e-26,6.0531147627210966e-27,6.572742273542587e-27,5.077342103305835e-27,4.2131455047644386e-27,1.0096430638737342e-25,1.0076520024347903e-26,1.0934143652528784e-26,8.43037878808148e-27,6.99861909882849e-27,9.454160831239836e-27,9.200114939744376e-28,1.0100486141927667e-27,7.575856821764398e-28,6.305591028112844e-28,3.587417694618277e-26,3.660391112493813e-27,3.971511870366979e-27,3.0807676161578992e-27,2.5555220798378028e-27,2.772861014690892e-25,2.7450146495495873e-26,2.972407155369982e-26,2.2853916964686214e-26,1.9022218938506088e-26,2.005071946316636e-25,1.9961208048228718e-26,2.1826938165822464e-26,1.6605102254386432e-26,1.383062145933224e-26,6.981568474785044e-26,7.412212186433759e-27,8.167126796730423e-27,6.306885778440794e-27,5.2066459572088946e-27,1.1360740224652717e-25,1.1980841066311888e-26,1.3246321770305198e-26,1.011283671201864e-26,8.367171517722329e-27,2.0907052212581684e-25,2.119693866398452e-26,2.32298486621456e-26,1.7739819662805794e-26,1.4735043275375054e-26,2.4226589705089577e-25,2.431650202197438e-26,2.650706348147064e-26,2.027157375307829e-26,1.6857398947037278e-26,7.910430811980087e-26,7.446923766798751e-27,7.996476948925462e-27,6.1191976417037464e-27,5.1099185131922345e-27,6.173362839345898e-26,6.4132648535504185e-27,7.06855688084071e-27,5.386968244613651e-27,4.4673285564856965e-27,3.7154375090907216e-26,4.1589089367910405e-27,4.6887769644839655e-27,3.543547448035739e-27,2.9183893442022e-27,1.92449531243602e-26,1.685013486710753e-27,1.784799476687912e-27,1.3305297706161849e-27,1.1034066660418808e-27,1.49261747437513e-24,1.4723143794041416e-25,1.6021394066820271e-25,1.2208839713488818e-25,1.0171381039349556e-25,1.47980601720083e-24,1.4613292277196604e-25,1.590466428947339e-25,1.2144195535906872e-25,1.0113062260287236e-25
173,44,experience2,1.0,whitenoise,control,2,3.5274679973044163e-25,5.667612068268105e-26,4.149849564739457e-26,2.359637968753598e-26,1.4113203205751747e-26,6.0282812703834e-25,9.700619103250856e-26,7.121202628420989e-26,4.0401186845240366e-26,2.412811086647334e-26,6.863982239230684e-26,1.108599049918744e-26,8.416308604103069e-27,4.6863465228300956e-27,2.741295641846351e-27,2.0017755332284779e-25,3.216102678097158e-26,2.3404730455296375e-26,1.3400549875261438e-26,8.05608653446174e-27,1.686861278736286e-24,2.7154642838431977e-25,2.0014928236693083e-25,1.132967706378501e-25,6.745695679739687e-26,1.3574154674518371e-24,2.180144969495129e-25,1.6264062245879058e-25,9.131942341867014e-26,5.390703756611729e-26,4.332694851637377e-25,6.900781722039258e-26,5.040639295632004e-26,2.8703631304547526e-26,1.7167295648359346e-26,7.959919478529373e-25,1.26775964541148e-25,9.392840943886339e-26,5.289415967254751e-26,3.128522357185418e-26,1.4116915789596547e-24,2.2620218086033955e-25,1.679520448127562e-25,9.448197831903592e-26,5.590304679535975e-26,1.5883272569401955e-24,2.5502768752014404e-25,1.8920044789725865e-25,1.0654322646612398e-25,6.313327920452597e-26,4.5875646772848675e-25,7.451863497773493e-26,5.529481623227349e-26,3.121193017327343e-26,1.8550651560548195e-26,4.343545663167958e-25,6.93594462368771e-26,5.156529080742651e-26,2.897948323941637e-26,1.712036233166283e-26,2.8425757383928557e-25,4.491821828658736e-26,3.33638901665202e-26,1.8769430486276004e-26,1.1062625905794036e-26,9.878688757600972e-26,1.660702042809482e-26,1.2944755579960264e-26,7.164490995531147e-27,4.2015984671344685e-27,9.836718264033577e-24,1.5837199025269987e-24,1.1807718600156764e-24,6.630930250548738e-25,3.9189091862401503e-25,9.620829473177664e-24,1.5482009685444958e-24,1.1511181944293829e-24,6.474653122392607e-25,3.832815124478014e-25
174,44,experience3,6.0,relaxation,hypnosis,3,2.5488232632284217e-25,4.9788987568620765e-26,4.4286514766160135e-26,2.727922284476703e-26,1.8788194411642727e-26,4.358977856667426e-25,8.522964233697369e-26,7.596822480312101e-26,4.660608033727336e-26,3.2086822896191283e-26,4.97155013172672e-26,9.782173012667692e-27,8.865947888507559e-27,5.2896482370458174e-27,3.629034916695469e-27,1.44550768439556e-25,2.823348420798389e-26,2.504183781670867e-26,1.5594189667548902e-26,1.0772507266040572e-26,1.2202934120341946e-24,2.3875417830739125e-25,2.1319555498355734e-25,1.3029728888126312e-25,8.965476369314976e-26,9.816029928450832e-25,1.920768695408303e-25,1.7240711754773295e-25,1.04095549298403e-25,7.140333603700963e-26,3.122684977327634e-25,6.070446775061171e-26,5.381310610660928e-26,3.324357325351845e-26,2.2848766240811508e-26,5.740087361220391e-25,1.1170740461137695e-25,9.968789360458444e-26,6.049591801536389e-26,4.1401849357270437e-26,1.0200323756751083e-24,1.99241492988414e-25,1.7827349469566212e-25,1.079857366657301e-25,7.403239631127845e-26,1.1484139980140996e-24,2.2449823104882133e-25,2.0097098206662847e-25,1.218837395065498e-25,8.366770171056812e-26,3.327903994218576e-25,6.553437946686443e-26,5.877910954144289e-26,3.575758517232749e-26,2.466810208650045e-26,3.135536287770525e-25,6.113250753129276e-26,5.468463544583776e-26,3.308463179510639e-26,2.2647855353506747e-26,2.0450407377315769e-25,3.964802935334779e-26,3.535062477413143e-26,2.141221059507134e-26,1.4609792295730196e-26,7.225222285520654e-26,1.470799603573047e-26,1.3553835545223907e-26,8.058436732868968e-27,5.5954805290891455e-27,7.118331645310404e-24,1.3952577760796555e-24,1.2520897106976061e-24,7.5642130604108095e-25,5.1918815758669825e-25,6.96170576619652e-24,1.363414824510978e-24,1.2219915553626919e-24,7.399163357592475e-25,5.080368785376306e-25
